country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Burkina Faso,BFA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,79.5,50.3497,0.25,False
Burkina Faso,BFA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,67.64,67.64,0.35,True
Burundi,BDI,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,14.0,14.0,0.4,True
Burundi,BDI,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,149.0,1.7483,0.25,False
Burundi,BDI,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,52.14,52.14,0.35,True
Cambodia,KHM,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,25.0,25.0,0.4,True
Cambodia,KHM,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,147.0,3.1469,0.25,False
Cambodia,KHM,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,42.02,42.02,0.35,True
Cameroon,CMR,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,18.0,18.0,0.4,True
Cameroon,CMR,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,137.5,9.7902,0.25,False
Cameroon,CMR,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,45.58,45.58,0.35,True
Canada,CAN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,98.0,98.0,0.4,True
Canada,CAN,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,13.0,96.8531,0.25,False
Canada,CAN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,83.53,83.53,0.35,True
Cape Verde,CPV,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,92.0,92.0,0.4,True
Cape Verde,CPV,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,75.72,75.72,0.35,True
Central African Republic,CAF,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,9.0,9.0,0.4,True
Central African Republic,CAF,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,145.0,4.5455,0.25,False
Central African Republic,CAF,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,57.56,57.56,0.35,True
Chad,TCD,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,17.0,17.0,0.4,True
Chad,TCD,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,147.0,3.1469,0.25,False
Chad,TCD,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,53.73,53.73,0.35,True
Chile,CHL,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,94.0,94.0,0.4,True
Chile,CHL,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,33.5,82.5175,0.25,False
Chile,CHL,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,60.09,60.09,0.35,True
China,CHN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,10.0,10.0,0.4,True
China,CHN,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,118.0,23.4266,0.25,False
China,CHN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,22.97,22.97,0.35,True
Colombia,COL,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,65.0,65.0,0.4,True
Colombia,COL,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,85.0,46.5035,0.25,False
Colombia,COL,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,45.23,45.23,0.35,True
Comoros,COM,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,44.0,44.0,0.4,True
Comoros,COM,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,123.5,19.5804,0.25,False
Comoros,COM,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,62.25,62.25,0.35,True
Congo-Brazzaville,COG,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,60.42,60.42,0.35,True
Costa Rica,CRI,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,91.0,91.0,0.4,True
Costa Rica,CRI,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,26.0,87.7622,0.25,False
Costa Rica,CRI,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,80.2,80.2,0.35,True
Crimea,,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,8.0,8.0,0.4,True
Croatia,HRV,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,85.0,85.0,0.4,True
Croatia,HRV,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,44.0,75.1748,0.25,False
Croatia,HRV,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,71.95,71.95,0.35,True
Cuba,CUB,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,14.0,14.0,0.4,True
Cuba,CUB,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,143.0,5.9441,0.25,False
Cuba,CUB,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,29.0,29.0,0.35,True
Cyprus,CYP,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,94.0,94.0,0.4,True
Cyprus,CYP,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,33.5,82.5175,0.25,False
Cyprus,CYP,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,68.62,68.62,0.35,True
Czechia,CZE,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,91.0,91.0,0.4,True
Czechia,CZE,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,27.0,87.0629,0.25,False
Czechia,CZE,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,83.58,83.58,0.35,True
Côte d'Ivoire,CIV,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,68.83,68.83,0.35,True
Democratic Republic of the Congo,COD,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,18.0,18.0,0.4,True
Democratic Republic of the Congo,COD,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,48.55,48.55,0.35,True
Denmark,DNK,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,97.0,97.0,0.4,True
Denmark,DNK,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,2.5,100.0,0.25,False
Denmark,DNK,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,89.48,89.48,0.35,True
Djibouti,DJI,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,24.0,24.0,0.4,True
Djibouti,DJI,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,122.5,20.2797,0.25,False
Djibouti,DJI,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,35.87,35.87,0.35,True
Dominica,DMA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,93.0,93.0,0.4,True
Dominican Republic,DOM,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,67.0,67.0,0.4,True
Dominican Republic,DOM,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,68.0,58.3916,0.25,False
Dominican Republic,DOM,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,71.88,71.88,0.35,True
East Timor,TLS,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,84.49,84.49,0.35,True
Eastern Donbas,,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,4.0,4.0,0.4,True
Ecuador,ECU,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,65.0,65.0,0.4,True
Ecuador,ECU,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,84.5,46.8531,0.25,False
Ecuador,ECU,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,60.51,60.51,0.35,True
Egypt,EGY,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,21.0,21.0,0.4,True
Egypt,EGY,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,150.0,1.049,0.25,False
Egypt,EGY,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,33.37,33.37,0.35,True
El Salvador,SLV,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,66.0,66.0,0.4,True
El Salvador,SLV,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,95.0,39.5105,0.25,False
El Salvador,SLV,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,51.36,51.36,0.35,True
Equatorial Guinea,GNQ,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,6.0,6.0,0.4,True
Equatorial Guinea,GNQ,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,151.5,0.0,0.25,False
Equatorial Guinea,GNQ,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,50.35,50.35,0.35,True
Eritrea,ERI,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,2.0,2.0,0.4,True
Eritrea,ERI,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,164.5,0.0,0.25,False
Eritrea,ERI,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,27.86,27.86,0.35,True
Estonia,EST,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,94.0,94.0,0.4,True
Estonia,EST,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,16.0,94.7552,0.25,False
Estonia,EST,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,85.31,85.31,0.35,True
Eswatini,SWZ,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,17.0,17.0,0.4,True
Eswatini,SWZ,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,142.0,6.6434,0.25,False
Eswatini,SWZ,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,52.66,52.66,0.35,True
Ethiopia,ETH,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,22.0,22.0,0.4,True
Ethiopia,ETH,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,127.0,17.1329,0.25,False
Ethiopia,ETH,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,47.7,47.7,0.35,True
Fiji,FJI,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,60.0,60.0,0.4,True
Fiji,FJI,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,59.27,59.27,0.35,True
Finland,FIN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,100.0,100.0,0.4,True
Finland,FIN,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,2.0,100.0,0.25,False
Finland,FIN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,87.94,87.94,0.35,True
France,FRA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,90.0,90.0,0.4,True
France,FRA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,24.5,88.8112,0.25,False
France,FRA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,78.72,78.72,0.35,True
Gabon,GAB,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,22.0,22.0,0.4,True
Gabon,GAB,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,123.5,19.5804,0.25,False
Gabon,GAB,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,58.12,58.12,0.35,True
Gambia,GMB,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,71.06,71.06,0.35,True
Gaza Strip,,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,11.0,11.0,0.4,True
Georgia,GEO,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,61.0,61.0,0.4,True
Georgia,GEO,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,56.0,66.7832,0.25,False
Georgia,GEO,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,61.69,61.69,0.35,True
Germany,DEU,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,94.0,94.0,0.4,True
Germany,DEU,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,9.0,99.6503,0.25,False
Germany,DEU,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,81.91,81.91,0.35,True
Ghana,GHA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,82.0,82.0,0.4,True
Ghana,GHA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,54.0,68.1818,0.25,False
Ghana,GHA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,65.93,65.93,0.35,True
Greece,GRC,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,87.0,87.0,0.4,True
Greece,GRC,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,41.5,76.9231,0.25,False
Greece,GRC,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,55.2,55.2,0.35,True
Grenada,GRD,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,89.0,89.0,0.4,True
Guatemala,GTM,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,52.0,52.0,0.4,True
